Message,Label
why did you send smelling bad biscuit bhai,Complaint
why did you send bekaar chini,Complaint
paneer bahut kharab tha,Complaint
maggi wapas le jao bhai,Complaint
Yeh namak toh kharab hai jaldi,Complaint
why did you send smelling bad sabun?,Complaint
bhaiya the bread is fata hua fast,Complaint
bhaiya the tel is poor quality,Complaint
biscuits bahut kharab tha,Complaint
why did you send kharab doodh?,Complaint
yeh tel toh ganda hai,Complaint
why did you send expired tel?,Complaint
why did you send wrong chini? fast,Complaint
bhaiya the sabun is bahut bura,Complaint
tel bahut ganda tha,Complaint
yeh biscuit toh expired hai,Complaint
why did you send leak kar raha aata?,Complaint
why did you send ganda aata?,Complaint
why did you send ganda biscuit,Complaint
milk bahut kharab tha,Complaint
bhaiya the aata is expired,Complaint
why did you send bekaar paneer,Complaint
milk bahut smelling bad tha,Complaint
yeh shampoo toh ganda hai fast,Complaint
yeh soap toh wrong hai,Complaint
Yeh chips toh kharab hai please,Complaint
bhaiya the kurkure is bahut bura,Complaint
bhaiya the sugar is ganda,Complaint
bhaiya the butter is bekaar bhaiya,Complaint
why did you send bahut bura namak,Complaint
bhaiya the biscuits is ganda,Complaint
yeh butter toh wrong hai,Complaint
bhaiya the salt is kharab,Complaint
sabun bahut fata hua tha,Complaint
aata bahut smelling bad tha,Complaint
why did you send leak kar raha namak,Complaint
bhaiya the chini is bekaar,Complaint
oil wapas le jao fast,Complaint
mera milk incomplete hai fast,Complaint
mera salt incomplete hai bhaiya,Complaint
why did you send bekaar salt?,Complaint
yeh butter toh kharab hai,Complaint
why did you send smelling bad kurkure?,Complaint
bhaiya the milk is fata hua,Complaint
chawal wapas le jao please,Complaint
rice bahut fata hua tha,Complaint
why did you send expired paneer?,Complaint
yeh salt toh wrong hai,Complaint
bhaiya the maggi is smelling bad jaldi,Complaint
yeh tel toh smelling bad hai,Complaint
bhaiya the sabun is fata hua,Complaint
why did you send ganda flour,Complaint
bhaiya the maggi is wrong,Complaint
yeh sugar toh bahut bura hai jaldi,Complaint
why did you send leak kar raha doodh fast,Complaint
why did you send wrong tel?,Complaint
yeh shampoo toh kharab hai bhaiya,Complaint
butter bahut bekaar tha bhaiya,Complaint
yeh flour toh wrong hai,Complaint
Bhaiya the sugar is leak kar raha,Complaint
kurkure bahut wrong tha,Complaint
bhaiya the chawal is ganda,Complaint
yeh tel toh kharab hai,Complaint
why did you send kharab chini,Complaint
yeh butter toh poor quality hai fast,Complaint
chawal bahut leak kar raha tha,Complaint
chips bahut bekaar tha,Complaint
milk bahut wrong tha,Complaint
yeh biscuit toh kharab hai,Complaint
yeh chips toh expired hai jaldi,Complaint
mera shampoo incomplete hai bhai,Complaint
namak bahut poor quality tha jaldi,Complaint
yeh namak toh poor quality hai,Complaint
yeh rice toh kharab hai,Complaint
paneer bahut smelling bad tha please,Complaint
why did you send leak kar raha aata bhaiya,Complaint
why did you send poor quality sabun? jaldi,Complaint
yeh aata toh expired hai fast,Complaint
bhaiya the paneer is kharab,Complaint
yeh sugar toh ganda hai bhai,Complaint
yeh oil toh smelling bad hai,Complaint
why did you send ganda soap?,Complaint
oil wapas le jao please,Complaint
bhaiya the bread is kharab,Complaint
mera butter incomplete hai jaldi,Complaint
why did you send kharab tel,Complaint
why did you send smelling bad tel please,Complaint
why did you send expired namak?,Complaint
bread bahut wrong tha urgent,Complaint
mera milk incomplete hai jaldi,Complaint
bhaiya the chini is expired,Complaint
mera doodh incomplete hai please,Complaint
flour wapas le jao bhai,Complaint
why did you send kharab maggi?,Complaint
yeh chini toh bahut bura hai,Complaint
why did you send bahut bura chips,Complaint
aata bahut wrong tha,Complaint
why did you send leak kar raha paneer,Complaint
yeh bread toh fata hua hai,Complaint
chips bahut kharab tha,Complaint
mera kurkure incomplete hai jaldi,Complaint
why did you send bekaar doodh?,Complaint
chini bahut kharab tha,Complaint
salt bahut leak kar raha tha,Complaint
flour bahut poor quality tha,Complaint
why did you send wrong biscuits,Complaint
biscuit bahut bekaar tha,Complaint
maggi bahut bahut bura tha,Complaint
yeh biscuit toh bahut bura hai jaldi,Complaint
why did you send ganda oil?,Complaint
biscuits bahut ganda tha,Complaint
bhaiya the namak is bahut bura bhai,Complaint
why did you send ganda maggi? fast,Complaint
why did you send ganda bread,Complaint
mera sugar incomplete hai jaldi,Complaint
salt wapas le jao bhai,Complaint
Why did you send ganda biscuit?,Complaint
yeh doodh toh ganda hai,Complaint
sugar bahut leak kar raha tha fast,Complaint
kurkure bahut bekaar tha jaldi,Complaint
biscuits bahut smelling bad tha please,Complaint
tel bahut leak kar raha tha,Complaint
bhaiya the kurkure is poor quality jaldi,Complaint
namak kitne ka hai,Inquiry
price of butter,Inquiry
butter hai kya dukan par,Inquiry
koi discount milega kya bhaiya,Inquiry
rate kya chal raha hai kurkure ka?,Inquiry
shop kab khulegi,Inquiry
accha wala kurkure milega,Inquiry
price of oil,Inquiry
Aaj ka biscuits milega,Inquiry
oil hai kya dukan par,Inquiry
paneer hai kya dukan par,Inquiry
fresh chini aaya kya,Inquiry
shop kab khulegi? jaldi,Inquiry
is chips available,Inquiry
accha wala kurkure milega?,Inquiry
butter kitne ka hai bhaiya,Inquiry
koi discount milega kya?,Inquiry
fresh kurkure aaya kya?,Inquiry
price list bhej do please,Inquiry
Flour kitne ka hai?,Inquiry
fresh sabun aaya kya,Inquiry
koi discount milega kya,Inquiry
naya soap milega,Inquiry
namak ka stock kab aayega,Inquiry
bread kitne ka hai?,Inquiry
stock mein hai paneer?,Inquiry
naya aata milega?,Inquiry
fresh chawal milega,Inquiry
rate kya chal raha hai chini ka bhai,Inquiry
Cash on delivery hai,Inquiry
soap kitne ka hai,Inquiry
cash on delivery hai?,Inquiry
do you accept gpay,Inquiry
shop kab khulegi? bhaiya,Inquiry
Is maggi available,Inquiry
flour hai kya dukan par,Inquiry
price of tel please,Inquiry
is salt available,Inquiry
tel brand wala hai ya local,Inquiry
price of bread,Inquiry
price list bhej do please bhai,Inquiry
cash on delivery hai? bhai,Inquiry
biscuits hai kya dukan par,Inquiry
bread brand wala hai ya local,Inquiry
fresh shampoo aaya kya,Inquiry
is tel available,Inquiry
price of tel,Inquiry
naya flour milega,Inquiry
bread ka stock kab aayega,Inquiry
namak ka stock kab aayega?,Inquiry
fresh rice aaya kya? jaldi,Inquiry
price of rice,Inquiry
butter kitne ka hai?,Inquiry
kurkure ka stock kab aayega,Inquiry
price of sabun,Inquiry
biscuit brand wala hai ya local,Inquiry
chawal ka stock kab aayega?,Inquiry
sabun kitne ka hai,Inquiry
fresh maggi aaya kya,Inquiry
butter ka stock kab aayega?,Inquiry
rice kitne ka hai please,Inquiry
tel brand wala hai ya local?,Inquiry
is biscuit available? please,Inquiry
local oil milega,Inquiry
kal ka butter milega,Inquiry
local sugar milega,Inquiry
sugar hai kya dukan par,Inquiry
sugar ka stock kab aayega,Inquiry
paneer hai kya dukan par bhai,Inquiry
soap ka stock kab aayega?,Inquiry
biscuits ka stock kab aayega?,Inquiry
naya salt milega,Inquiry
paneer kitne ka hai,Inquiry
kurkure hai kya dukan par,Inquiry
rate kya chal raha hai biscuit ka?,Inquiry
fresh biscuit aaya kya,Inquiry
biscuit ka stock kab aayega?,Inquiry
koi discount milega kya fast,Inquiry
koi discount milega kya please,Inquiry
fresh doodh aaya kya?,Inquiry
do you accept gpay?,Inquiry
bread kitne ka hai,Inquiry
price of milk,Inquiry
do you accept gpay? bhaiya,Inquiry
biscuit ka stock kab aayega,Inquiry
chini kitne ka hai?,Inquiry
maggi kitne ka hai,Inquiry
rice ka stock kab aayega?,Inquiry
stock mein hai chips?,Inquiry
butter brand wala hai ya local?,Inquiry
fresh shampoo aaya kya please,Inquiry
is rice available,Inquiry
Is kurkure available bhai,Inquiry
chips brand wala hai ya local,Inquiry
rate kya chal raha hai sabun ka?,Inquiry
doodh hai kya dukan par,Inquiry
stock mein hai biscuit,Inquiry
kal ka kurkure milega,Inquiry
rate kya chal raha hai shampoo ka,Inquiry
fresh tel aaya kya?,Inquiry
rate kya chal raha hai doodh ka,Inquiry
kal ka chips milega,Inquiry
do you accept gpay bhai,Inquiry
biscuits brand wala hai ya local please,Inquiry
salt ka stock kab aayega bhaiya,Inquiry
doodh ka stock kab aayega? bhaiya,Inquiry
stock mein hai kurkure,Inquiry
fresh milk aaya kya,Inquiry
is sabun available?,Inquiry
kurkure ka stock kab aayega?,Inquiry
Price of namak,Inquiry
fresh rice aaya kya?,Inquiry
namak brand wala hai ya local?,Inquiry
biscuit brand wala hai ya local?,Inquiry
fresh paneer aaya kya?,Inquiry
fresh flour aaya kya,Inquiry
fresh chips aaya kya jaldi,Inquiry
is biscuit available?,Inquiry
salt hai kya dukan par,Inquiry
fresh aata aaya kya urgent,Inquiry
aata hai kya dukan par,Inquiry
Stock mein hai sugar?,Inquiry
salt kitne ka hai?,Inquiry
price of paneer,Inquiry
stock mein hai salt?,Inquiry
stock mein hai flour,Inquiry
is chips available?,Inquiry
rate kya chal raha hai doodh ka?,Inquiry
chips kitne ka hai,Inquiry
cash on delivery hai urgent,Inquiry
flour hai kya dukan par bhaiya,Inquiry
paneer brand wala hai ya local?,Inquiry
stock mein hai bread?,Inquiry
oil ka stock kab aayega?,Inquiry
rate kya chal raha hai aata ka,Inquiry
rate kya chal raha hai maggi ka,Inquiry
shop kab khulegi bhai,Inquiry
fresh biscuit aaya kya?,Inquiry
do you accept gpay? urgent,Inquiry
stock mein hai salt,Inquiry
rate kya chal raha hai oil ka,Inquiry
soap brand wala hai ya local,Inquiry
accha wala biscuits milega?,Inquiry
sugar brand wala hai ya local? bhaiya,Inquiry
price of sugar,Inquiry
shop kab khulegi urgent,Inquiry
is namak available,Inquiry
tel kitne ka hai?,Inquiry
rate kya chal raha hai oil ka?,Inquiry
price list bhej do please please,Inquiry
do you accept gpay urgent,Inquiry
kurkure ka stock kab aayega? please,Inquiry
stock mein hai kurkure?,Inquiry
butter ka stock kab aayega bhaiya,Inquiry
fresh salt aaya kya? fast,Inquiry
shop kab khulegi jaldi,Inquiry
milk kitne ka hai,Inquiry
koi discount milega kya? bhaiya,Inquiry
is namak available?,Inquiry
namak hai kya dukan par,Inquiry
price list bhej do please jaldi,Inquiry
aata brand wala hai ya local,Inquiry
stock mein hai flour?,Inquiry
aata hai kya dukan par urgent,Inquiry
rate kya chal raha hai sabun ka,Inquiry
price of kurkure,Inquiry
is maggi available?,Inquiry
biscuit hai kya dukan par,Inquiry
accha wala rice milega,Inquiry
shop kab khulegi? bhai,Inquiry
is paneer available,Inquiry
fresh bread aaya kya,Inquiry
accha wala chini milega,Inquiry
doodh brand wala hai ya local?,Inquiry
stock mein hai rice bhaiya,Inquiry
rate kya chal raha hai salt ka?,Inquiry
rate kya chal raha hai kurkure ka,Inquiry
fresh rice aaya kya,Inquiry
sugar kitne ka hai,Inquiry
flour kitne ka hai,Inquiry
paneer kitne ka hai?,Inquiry
price of bread bhai,Inquiry
stock mein hai rice,Inquiry
rate kya chal raha hai namak ka?,Inquiry
local oil milega?,Inquiry
is chini available?,Inquiry
sasta soap milega,Inquiry
sabun ka stock kab aayega?,Inquiry
Chips hai kya dukan par,Inquiry
chips ka stock kab aayega?,Inquiry
rate kya chal raha hai rice ka?,Inquiry
price of salt,Inquiry
price of chips,Inquiry
stock mein hai chini? bhaiya,Inquiry
stock mein hai shampoo,Inquiry
doodh brand wala hai ya local? urgent,Inquiry
rice brand wala hai ya local? please,Inquiry
stock mein hai chawal,Inquiry
cash on delivery hai? fast,Inquiry
stock mein hai aata,Inquiry
rice brand wala hai ya local?,Inquiry
is aata available? jaldi,Inquiry
fresh oil aaya kya? please,Inquiry
oil kitne ka hai,Inquiry
sabun kitne ka hai please,Inquiry
fresh salt aaya kya?,Inquiry
stock mein hai biscuits?,Inquiry
naya chawal milega,Inquiry
stock mein hai shampoo please,Inquiry
rate kya chal raha hai rice ka,Inquiry
chini hai kya dukan par bhaiya,Inquiry
cash on delivery hai? please,Inquiry
naya kurkure milega?,Inquiry
chawal kitne ka hai?,Inquiry
accha wala flour milega?,Inquiry
chips ka stock kab aayega,Inquiry
rate kya chal raha hai maggi ka?,Inquiry
kal ka soap milega? bhai,Inquiry
is aata available,Inquiry
price of chini,Inquiry
price of namak jaldi,Inquiry
price list bhej do please urgent,Inquiry
rate kya chal raha hai chips ka?,Inquiry
fresh rice aaya kya fast,Inquiry
fresh butter aaya kya,Inquiry
fresh chips aaya kya?,Inquiry
kal ka soap milega?,Inquiry
aaj ka biscuit milega urgent,Inquiry
sabun hai kya dukan par,Inquiry
local salt milega,Inquiry
aata kitne ka hai?,Inquiry
milk kitne ka hai?,Inquiry
rate kya chal raha hai aata ka?,Inquiry
is biscuit available,Inquiry
chawal ka stock kab aayega urgent,Inquiry
oil kitne ka hai?,Inquiry
Is doodh available,Inquiry
is shampoo available,Inquiry
rice ka stock kab aayega,Inquiry
maggi hai kya dukan par,Inquiry
maggi ka stock kab aayega,Inquiry
is paneer available?,Inquiry
rate kya chal raha hai tel ka?,Inquiry
is biscuits available,Inquiry
do you accept gpay? jaldi,Inquiry
price of biscuit,Inquiry
sabun hai kya dukan par fast,Inquiry
cash on delivery hai? bhaiya,Inquiry
fresh paneer aaya kya,Inquiry
rate kya chal raha hai shampoo ka?,Inquiry
is aata available?,Inquiry
fresh chini aaya kya?,Inquiry
kurkure ka stock kab aayega bhaiya,Inquiry
rice brand wala hai ya local,Inquiry
naya namak milega? fast,Inquiry
rate kya chal raha hai flour ka,Inquiry
stock mein hai maggi?,Inquiry
rate kya chal raha hai biscuit ka,Inquiry
sasta oil milega?,Inquiry
kurkure hai kya dukan par bhai,Inquiry
bread ka stock kab aayega bhai,Inquiry
rate kya chal raha hai paneer ka?,Inquiry
sasta paneer milega?,Inquiry
price of biscuit please,Inquiry
sugar brand wala hai ya local,Inquiry
price of chawal,Inquiry
chini brand wala hai ya local?,Inquiry
salt brand wala hai ya local urgent,Inquiry
rate kya chal raha hai chawal ka?,Inquiry
fresh aata aaya kya?,Inquiry
accha wala aata milega,Inquiry
chawal hai kya dukan par,Inquiry
cash on delivery hai please,Inquiry
Rate kya chal raha hai soap ka,Inquiry
shop kab khulegi? urgent,Inquiry
rate kya chal raha hai bread ka?,Inquiry
fresh kurkure aaya kya jaldi,Inquiry
doodh kitne ka hai?,Inquiry
koi discount milega kya? bhai,Inquiry
sabun kitne ka hai?,Inquiry
is bread available?,Inquiry
Sasta sabun milega,Inquiry
oil brand wala hai ya local? fast,Inquiry
rate kya chal raha hai sabun ka? jaldi,Inquiry
sasta chini milega?,Inquiry
koi discount milega kya urgent,Inquiry
biscuits kitne ka hai? urgent,Inquiry
price of oil bhai,Inquiry
local shampoo milega,Inquiry
fresh biscuits aaya kya,Inquiry
stock mein hai namak,Inquiry
aaj ka soap milega,Inquiry
shampoo kitne ka hai,Inquiry
stock mein hai tel urgent,Inquiry
chini hai kya dukan par urgent,Inquiry
rice hai kya dukan par,Inquiry
Kurkure kitne ka hai?,Inquiry
Accha wala biscuit milega,Inquiry
paneer brand wala hai ya local,Inquiry
fresh soap aaya kya?,Inquiry
fresh sugar aaya kya?,Inquiry
fresh butter aaya kya?,Inquiry
rate kya chal raha hai soap ka?,Inquiry
koi discount milega kya? jaldi,Inquiry
Stock mein hai aata bhai,Inquiry
is soap available?,Inquiry
is sugar available? bhai,Inquiry
fresh maggi aaya kya urgent,Inquiry
sugar brand wala hai ya local?,Inquiry
oil ka stock kab aayega,Inquiry
soap kitne ka hai? bhaiya,Inquiry
doodh hai kya dukan par fast,Inquiry
shampoo ka stock kab aayega,Inquiry
stock mein hai namak?,Inquiry
branded biscuits milega,Inquiry
fresh butter milega,Inquiry
salt ka stock kab aayega?,Inquiry
stock mein hai soap? bhai,Inquiry
fresh sugar aaya kya,Inquiry
flour brand wala hai ya local?,Inquiry
price of butter jaldi,Inquiry
is bread available,Inquiry
price of bread bhaiya,Inquiry
is sabun available urgent,Inquiry
stock mein hai chawal?,Inquiry
price of biscuits,Inquiry
sabun kitne ka hai bhaiya,Inquiry
rate kya chal raha hai namak ka,Inquiry
shop kab khulegi? fast,Inquiry
butter brand wala hai ya local,Inquiry
price of flour,Inquiry
Sugar kitne ka hai? bhaiya,Inquiry
koi discount milega kya jaldi,Inquiry
is chawal available,Inquiry
fresh milk aaya kya?,Inquiry
shampoo ka stock kab aayega?,Inquiry
price list bhej do please bhaiya,Inquiry
namak brand wala hai ya local? bhai,Inquiry
flour brand wala hai ya local,Inquiry
fresh namak aaya kya?,Inquiry
Rate kya chal raha hai sabun ka jaldi,Inquiry
paneer ka stock kab aayega?,Inquiry
stock mein hai chips,Inquiry
aata ka stock kab aayega?,Inquiry
kurkure kitne ka hai,Inquiry
is soap available? bhaiya,Inquiry
stock mein hai milk,Inquiry
tel hai kya dukan par please,Inquiry
fresh oil aaya kya?,Inquiry
biscuits hai kya dukan par please,Inquiry
koi discount milega kya? please,Inquiry
Naya rice milega,Inquiry
salt brand wala hai ya local?,Inquiry
price of salt jaldi,Inquiry
butter kitne ka hai,Inquiry
is sugar available? fast,Inquiry
Rice kitne ka hai,Inquiry
is sabun available,Inquiry
naya milk milega,Inquiry
tel hai kya dukan par fast,Inquiry
is flour available,Inquiry
fresh bread aaya kya? bhaiya,Inquiry
rate kya chal raha hai chips ka,Inquiry
stock mein hai biscuit jaldi,Inquiry
aata kitne ka hai urgent,Inquiry
price of shampoo,Inquiry
doodh brand wala hai ya local,Inquiry
fresh namak milega?,Inquiry
branded paneer milega? urgent,Inquiry
biscuit kitne ka hai?,Inquiry
stock mein hai biscuits? urgent,Inquiry
tel hai kya dukan par,Inquiry
is shampoo available? please,Inquiry
sasta namak milega,Inquiry
stock mein hai tel,Inquiry
is paneer available? urgent,Inquiry
sasta sugar milega?,Inquiry
rate kya chal raha hai milk ka,Inquiry
rate kya chal raha hai tel ka,Inquiry
price of doodh,Inquiry
koi discount milega kya? fast,Inquiry
aata kitne ka hai,Inquiry
do you accept gpay bhaiya,Inquiry
accha wala salt milega,Inquiry
oil brand wala hai ya local,Inquiry
fresh aata aaya kya,Inquiry
fresh sabun aaya kya?,Inquiry
stock mein hai doodh?,Inquiry
namak ka stock kab aayega? jaldi,Inquiry
do you accept gpay? please,Inquiry
stock mein hai oil?,Inquiry
naya kurkure milega? bhai,Inquiry
chawal brand wala hai ya local,Inquiry
rate kya chal raha hai salt ka,Inquiry
stock mein hai paneer? fast,Inquiry
fresh maggi aaya kya?,Inquiry
is milk available,Inquiry
rate kya chal raha hai maggi ka? urgent,Inquiry
stock mein hai sabun,Inquiry
chawal kitne ka hai,Inquiry
branded maggi milega bhaiya,Inquiry
price of biscuits bhai,Inquiry
rate kya chal raha hai doodh ka please,Inquiry
Tel kitne ka hai,Inquiry
doodh ka stock kab aayega,Inquiry
kal ka aata milega,Inquiry
fresh biscuit aaya kya? bhai,Inquiry
Stock mein hai biscuits,Inquiry
rate kya chal raha hai sugar ka,Inquiry
Aata brand wala hai ya local?,Inquiry
fresh tel milega,Inquiry
branded sugar milega,Inquiry
Is aata available fast,Inquiry
Kal ka biscuits milega,Inquiry
stock mein hai rice?,Inquiry
fresh kurkure aaya kya,Inquiry
do you accept gpay please,Inquiry
chips ka stock kab aayega? urgent,Inquiry
milk ka stock kab aayega? please,Inquiry
butter kitne ka hai please,Inquiry
aaj ka shampoo milega,Inquiry
naya chawal milega?,Inquiry
fresh aata milega?,Inquiry
shampoo hai kya dukan par,Inquiry
price of flour urgent,Inquiry
stock mein hai paneer,Inquiry
stock mein hai shampoo?,Inquiry
maggi brand wala hai ya local? fast,Inquiry
stock mein hai sugar? bhai,Inquiry
is soap available,Inquiry
Stock mein hai butter,Inquiry
doodh ka stock kab aayega?,Inquiry
is shampoo available?,Inquiry
milk ka stock kab aayega?,Inquiry
fresh bread aaya kya urgent,Inquiry
rate kya chal raha hai chini ka,Inquiry
namak kitne ka hai? bhaiya,Inquiry
price of oil please,Inquiry
Local rice milega?,Inquiry
is milk available?,Inquiry
fresh butter aaya kya fast,Inquiry
kurkure brand wala hai ya local?,Inquiry
kal ka salt milega?,Inquiry
aaj ka biscuit milega,Inquiry
fresh biscuit aaya kya jaldi,Inquiry
fresh namak aaya kya urgent,Inquiry
aata brand wala hai ya local bhaiya,Inquiry
local tel milega,Inquiry
rate kya chal raha hai soap ka bhaiya,Inquiry
butter ka stock kab aayega,Inquiry
bread brand wala hai ya local?,Inquiry
maggi kitne ka hai?,Inquiry
sugar brand wala hai ya local urgent,Inquiry
stock mein hai oil bhai,Inquiry
fresh rice aaya kya please,Inquiry
paneer kitne ka hai please,Inquiry
fresh salt aaya kya,Inquiry
soap hai kya dukan par,Inquiry
biscuit brand wala hai ya local? please,Inquiry
biscuits brand wala hai ya local?,Inquiry
fresh tel aaya kya,Inquiry
paneer hai kya dukan par please,Inquiry
chips brand wala hai ya local? fast,Inquiry
chini hai kya dukan par,Inquiry
shop kab khulegi? please,Inquiry
oil brand wala hai ya local?,Inquiry
Rate kya chal raha hai butter ka,Inquiry
sugar ka stock kab aayega? urgent,Inquiry
sugar kitne ka hai?,Inquiry
is oil available,Inquiry
bread ka stock kab aayega?,Inquiry
branded chips milega?,Inquiry
is sugar available,Inquiry
branded kurkure milega?,Inquiry
maggi ka stock kab aayega? bhai,Inquiry
shampoo brand wala hai ya local,Inquiry
maggi brand wala hai ya local?,Inquiry
namak brand wala hai ya local,Inquiry
kal ka oil milega?,Inquiry
price of namak bhaiya,Inquiry
sasta namak milega urgent,Inquiry
milk hai kya dukan par,Inquiry
is sabun available? jaldi,Inquiry
stock mein hai sugar,Inquiry
branded doodh milega,Inquiry
branded milk milega jaldi,Inquiry
rate kya chal raha hai chini ka?,Inquiry
stock mein hai paneer? urgent,Inquiry
fresh chips aaya kya,Inquiry
shop kab khulegi please,Inquiry
price of namak please,Inquiry
is sugar available?,Inquiry
stock mein hai biscuit?,Inquiry
is biscuits available?,Inquiry
milk brand wala hai ya local?,Inquiry
chips brand wala hai ya local?,Inquiry
rate kya chal raha hai chips ka? fast,Inquiry
naya soap milega?,Inquiry
Chini kitne ka hai? jaldi,Inquiry
rate kya chal raha hai flour ka?,Inquiry
butter brand wala hai ya local? bhaiya,Inquiry
sugar brand wala hai ya local? fast,Inquiry
fresh milk milega urgent,Inquiry
doodh kitne ka hai please,Inquiry
biscuits brand wala hai ya local? fast,Inquiry
sabun kitne ka hai? urgent,Inquiry
rate kya chal raha hai biscuits ka,Inquiry
rice brand wala hai ya local jaldi,Inquiry
chini ka stock kab aayega?,Inquiry
accha wala biscuit milega?,Inquiry
chini brand wala hai ya local,Inquiry
biscuits kitne ka hai? please,Inquiry
fresh soap aaya kya? bhai,Inquiry
aaj ka chawal milega bhaiya,Inquiry
Maggi brand wala hai ya local,Inquiry
rate kya chal raha hai chawal ka,Inquiry
is chawal available?,Inquiry
chawal ka stock kab aayega,Inquiry
milk brand wala hai ya local,Inquiry
local chips milega bhai,Inquiry
local biscuit milega?,Inquiry
stock mein hai doodh bhai,Inquiry
aaj ka salt milega?,Inquiry
namak kitne ka hai?,Inquiry
chini kitne ka hai,Inquiry
cash on delivery hai bhai,Inquiry
naya sugar milega?,Inquiry
rate kya chal raha hai milk ka?,Inquiry
price of aata,Inquiry
naya chips milega?,Inquiry
flour ka stock kab aayega,Inquiry
accha wala sugar milega,Inquiry
stock mein hai bread bhaiya,Inquiry
fresh kurkure aaya kya? urgent,Inquiry
price of sabun bhai,Inquiry
price of milk bhai,Inquiry
stock mein hai paneer fast,Inquiry
salt kitne ka hai? please,Inquiry
rate kya chal raha hai paneer ka? jaldi,Inquiry
fresh paneer aaya kya? fast,Inquiry
stock mein hai milk?,Inquiry
local milk milega,Inquiry
rate kya chal raha hai paneer ka,Inquiry
is chawal available? fast,Inquiry
is maggi available fast,Inquiry
is tel available?,Inquiry
sabun hai kya dukan par bhai,Inquiry
is chini available,Inquiry
cash on delivery hai? urgent,Inquiry
sasta biscuit milega?,Inquiry
stock mein hai oil,Inquiry
stock mein hai doodh,Inquiry
tel kitne ka hai? please,Inquiry
do you accept gpay? bhai,Inquiry
aaj ka butter milega,Inquiry
aaj ka chips milega?,Inquiry
tel ka stock kab aayega,Inquiry
fresh butter milega?,Inquiry
Accha wala aata milega? urgent,Inquiry
sasta rice milega?,Inquiry
is aata available? bhaiya,Inquiry
paneer kitne ka hai? fast,Inquiry
biscuit kitne ka hai? please,Inquiry
bread hai kya dukan par bhaiya,Inquiry
is oil available?,Inquiry
rate kya chal raha hai salt ka? please,Inquiry
is rice available?,Inquiry
sasta flour milega fast,Inquiry
salt kitne ka hai,Inquiry
rate kya chal raha hai biscuits ka?,Inquiry
milk ka stock kab aayega,Inquiry
aata ka stock kab aayega,Inquiry
stock mein hai soap? fast,Inquiry
biscuit kitne ka hai? bhai,Inquiry
accha wala aata milega please,Inquiry
biscuits hai kya dukan par bhaiya,Inquiry
salt hai kya dukan par urgent,Inquiry
naya biscuits milega?,Inquiry
stock mein hai aata? fast,Inquiry
maggi ka stock kab aayega?,Inquiry
aata ka stock kab aayega urgent,Inquiry
is paneer available fast,Inquiry
is butter available urgent,Inquiry
naya maggi milega,Inquiry
maggi ka stock kab aayega? please,Inquiry
is kurkure available,Inquiry
rate kya chal raha hai maggi ka? bhai,Inquiry
is butter available?,Inquiry
stock mein hai doodh? jaldi,Inquiry
price of tel urgent,Inquiry
soap kitne ka hai?,Inquiry
local kurkure milega?,Inquiry
rate kya chal raha hai paneer ka bhaiya,Inquiry
biscuits brand wala hai ya local,Inquiry
accha wala chawal milega,Inquiry
biscuit brand wala hai ya local? jaldi,Inquiry
kal ka chips milega urgent,Inquiry
Sasta sabun milega bhaiya,Inquiry
local flour milega,Inquiry
sasta kurkure milega?,Inquiry
chawal brand wala hai ya local?,Inquiry
stock mein hai chini,Inquiry
Is chini available fast,Inquiry
Cash on delivery hai jaldi,Inquiry
fresh chini aaya kya bhaiya,Inquiry
aaj ka flour milega,Inquiry
Do you accept gpay fast,Inquiry
oil brand wala hai ya local urgent,Inquiry
kal ka chawal milega?,Inquiry
is bread available urgent,Inquiry
Fresh namak aaya kya,Inquiry
fresh doodh aaya kya,Inquiry
price of maggi urgent,Inquiry
paneer brand wala hai ya local urgent,Inquiry
sasta biscuits milega?,Inquiry
branded milk milega?,Inquiry
sasta butter milega?,Inquiry
doodh kitne ka hai,Inquiry
salt ka stock kab aayega please,Inquiry
salt ka stock kab aayega fast,Inquiry
local doodh milega?,Inquiry
fresh bread milega?,Inquiry
branded biscuit milega,Inquiry
is milk available? urgent,Inquiry
stock mein hai aata urgent,Inquiry
price of chawal fast,Inquiry
shampoo ka stock kab aayega? bhaiya,Inquiry
price of chawal please,Inquiry
kal ka maggi milega? please,Inquiry
is kurkure available?,Inquiry
stock mein hai soap?,Inquiry
maggi ka stock kab aayega bhaiya,Inquiry
chips kitne ka hai?,Inquiry
branded sugar milega?,Inquiry
koi discount milega kya bhai,Inquiry
accha wala chips milega?,Inquiry
price list bhej do please fast,Inquiry
kal ka sabun milega bhai,Inquiry
stock mein hai bread,Inquiry
is flour available?,Inquiry
price of rice jaldi,Inquiry
rate kya chal raha hai maggi ka? please,Inquiry
rate kya chal raha hai bread ka,Inquiry
sasta tel milega,Inquiry
sugar brand wala hai ya local? urgent,Inquiry
is shampoo available? bhai,Inquiry
is bread available bhai,Inquiry
stock mein hai sugar bhai,Inquiry
rice kitne ka hai?,Inquiry
local biscuits milega,Inquiry
soap brand wala hai ya local?,Inquiry
sabun brand wala hai ya local urgent,Inquiry
sasta maggi milega?,Inquiry
naya tel milega?,Inquiry
sasta rice milega,Inquiry
fresh sabun aaya kya? urgent,Inquiry
maggi ka stock kab aayega? jaldi,Inquiry
is paneer available urgent,Inquiry
tel ka stock kab aayega?,Inquiry
